OID_,width,easement_type,easement_source,adddate,withdrawdate,shape_Length,shape_Area
678,0.000000000000000,,,,,649.068271408211672,3596.206657700873620
679,0.000000000000000,,,,,448.588876364359464,4358.471098735039050
680,20.000000000000000,,,,,824.728216419749060,5593.197950956891873
681,12.000000000000000,,,,,1721.876675832110550,10506.342953872099315
682,0.000000000000000,,,,,584.593667717460562,27136.617084633860941
683,0.000000000000000,,,,,2624.884606704461476,47764.956290464346239
684,15.000000000000000,,,,,717.630745333968662,5150.504788734083377
685,0.000000000000000,,,,,553.109672744624049,6709.823546186967178
686,15.000000000000000,,,,,977.576535520524658,10603.685914083347598
687,0.000000000000000,,,4/10/2003 0:00:00.000,,2350.417677194009684,34339.295890739551396
688,30.000000000000000,,,9/15/2008 0:00:00.000,,4129.026546703440545,61017.901163441667450
689,28.000000000000000,,,2/16/2007 0:00:00.000,,820.122065249100501,10726.766955915954895
690,20.000000000000000,,,,,1253.023555324861718,12145.873309716989752
691,1.000000000000000,,,,,301.259066985087202,702.076530879741199
692,80.000000000000000,,,,,964.883276901660111,32105.046701952225703
693,15.000000000000000,,,,,437.852315481974529,3058.000450839363111
694,0.000000000000000,,,3/19/2003 0:00:00.000,,917.979613808193562,18974.563722917591804
695,15.000000000000000,,,5/24/2002 0:00:00.000,,844.147287537559237,6506.842085424449579
696,15.000000000000000,,,,,659.942196013317925,4849.201907320418286
697,0.000000000000000,,,,,449.981291483191228,3950.644043203255023
698,10.000000000000000,,,,,241.018964762666087,1765.827653676228010
699,0.000000000000000,,,,,392.869498318665705,2288.518106339316546
700,40.000000000000000,,,,,1398.949110114312361,26176.131613607951294
701,0.000000000000000,,,,,617.613473312329006,3280.458259008950790
702,15.000000000000000,,,5/2/2008 0:00:00.000,,2931.959413844229857,31343.879684044353780
703,15.000000000000000,,,5/2/2008 0:00:00.000,,2220.193218386863919,21649.297236693462764
704,15.000000000000000,,,5/2/2008 0:00:00.000,,1457.564553739536450,10703.606801266581897
705,24.000000000000000,,,,,599.353903889552839,6603.778075751558390
706,0.000000000000000,,,,,486.181703657895355,2820.597966947953864
707,0.000000000000000,,,11/1/2006 0:00:00.000,,199.431411580603395,969.782219318763055
708,0.000000000000000,,,,,255.539410010099260,823.564980993800873
709,15.000000000000000,,,11/10/2004 0:00:00.000,,422.709268997680681,2978.341279784707694
710,30.000000000000000,,,,,1359.410055139497672,19125.266353602139134
711,0.000000000000000,,,2/13/2007 0:00:00.000,,438.937476825148622,3073.177282946326159
712,30.000000000000000,,,,,850.689241235558939,12144.789316903481449
713,20.000000000000000,,,,,681.787784626046459,6419.011798216166426
714,0.000000000000000,,,,,384.858386450797866,4429.910572982112171
715,15.000000000000000,,,,,574.395892198592151,2728.952467990335208
716,15.000000000000000,,,,,398.218265742783615,2625.578712214221014
717,,,,,,1216.873184980662245,17245.855336128854105
718,20.000000000000000,,,,,379.307644687815866,2939.709908441650441
719,15.000000000000000,,,,,2324.180701418605167,13244.287112409241672
720,15.000000000000000,,,,,268.872395430041252,1607.200574407984050
721,0.000000000000000,,,,,620.227276938726277,30539.270719112617371
722,25.000000000000000,,,,,224.951821865486863,1811.480021276076968
723,60.000000000000000,,,,,676.014308398831645,16931.625104024886241
724,,,,3/4/2008 0:00:00.000,,425.598171159824744,6939.869523059880521
725,15.000000000000000,,,3/31/2009 0:00:00.000,,396.796735016794457,2748.842887507273645
726,15.000000000000000,,,3/31/2009 0:00:00.000,,391.712771173094552,2711.510587870677682
727,0.000000000000000,,,,,731.203909229965916,3536.711526440234138
728,15.000000000000000,,,,,1106.648707149900019,8914.957323454629659
729,0.000000000000000,,,10/14/2005 0:00:00.000,,725.120006022367647,29447.786211423965142
730,35.000000000000000,,,12/10/2007 0:00:00.000,,211.865862082989679,2481.996141493803407
731,0.000000000000000,,,,,1946.129430133615642,23673.292016283932753
732,30.000000000000000,,,,,856.515646563992732,9777.377091325599395
733,12.000000000000000,,,9/24/2015 0:00:00.000,,299.019793122933152,1601.386671673879846
734,24.000000000000000,,,,,1211.541580352013170,12839.940341028128387
735,50.000000000000000,,,,,3111.233615550162995,73830.280380295691430
736,38.000000000000000,,,,,1515.368125386925612,27361.875967117644905
737,11.000000000000000,,,,,315.888809591854283,1766.953743985729943
738,50.000000000000000,,,,,412.434923561103744,7960.784962694291607
739,24.000000000000000,,,,,1224.891680563936461,18433.805811854093918
740,50.000000000000000,,,3/4/2005 0:00:00.000,,1123.399634909301085,25314.916832266168058
741,60.000000000000000,,,,,349.789448049380553,6290.363751902496006
742,40.000000000000000,,,3/27/2015 0:00:00.000,,506.457627374664185,8972.773173599816801
743,0.000000000000000,,,2/5/2004 0:00:00.000,,985.068592342557508,15566.848575098047149
744,30.000000000000000,,,,,367.266421063336338,4806.714720537931498
745,,,,,,1560.260042663492413,14900.823697466455997
746,15.000000000000000,,,3/27/2015 0:00:00.000,,440.115190532278405,3061.607958717669590
747,15.000000000000000,,,8/13/2013 0:00:00.000,,219.266867095195380,1442.943184893575108
748,15.000000000000000,,,8/13/2013 0:00:00.000,,222.960513082375257,1466.979105260231563
749,30.000000000000000,,,5/6/2008 0:00:00.000,,642.315794095030583,8728.711424056366013
750,15.000000000000000,,,3/4/2005 0:00:00.000,,2366.574601126323159,17404.121030107267870
751,10.000000000000000,,,7/31/2001 0:00:00.000,,240.311869590707033,706.860402497237374
752,15.000000000000000,,,3/4/2005 0:00:00.000,,2377.462434304159615,17344.320663379876351
753,0.000000000000000,,,1/31/2005 0:00:00.000,,1009.563756612892121,15402.498112041117565
754,20.000000000000000,,,10/15/2008 0:00:00.000,,742.169236866190090,7026.508168314247087
755,15.000000000000000,,,,,602.223860750006111,4295.107480593253058
756,0.000000000000000,,,,,1151.547122050470534,5913.333741857966743
757,15.000000000000000,,,7/2/2009 0:00:00.000,,1702.686466868883372,12526.407570755398410
758,0.000000000000000,,,1/31/2005 0:00:00.000,,986.400207675667275,14052.467649502073982
759,0.000000000000000,,,,,1969.246406369052011,14476.018760567443678
760,40.000000000000000,,,,,218.996961934694042,2781.462778429810896
761,15.000000000000000,,,,,619.626750389871745,4399.336214081322396
762,24.000000000000000,,,,,851.042637766064331,9634.793494890580405
763,30.000000000000000,,,,,1155.694018889980953,13477.384880757128485
764,24.000000000000000,,,,,335.321740720884918,3374.437275371860778
765,,,,5/14/2014 0:00:00.000,,1729.853575951956600,46199.231340700032888
766,60.000000000000000,,,,,616.367770613502444,7324.907783513602226
767,15.000000000000000,,,,,596.716080168164581,4599.773562666675389
768,0.000000000000000,,,,,580.602033028830306,6621.510427585724756
769,0.000000000000000,,,,,566.246215183956451,4021.035441682417968
770,15.000000000000000,,,,,759.728685968720356,5472.174484912616208
771,18.000000000000000,,,6/3/2014 0:00:00.000,,258.333916121734887,1976.480776620835968
772,0.000000000000000,,,,,2052.047477294041983,43273.620243054392631
773,0.000000000000000,,,,,1516.205143980937237,10996.565172734792213
774,,,,5/14/2014 0:00:00.000,,761.414827354271324,21663.789826349438954
775,15.000000000000000,,,12/12/2001 0:00:00.000,,646.535447479340064,5173.598496629690999
776,15.000000000000000,,,,,425.491715775643570,2969.215156439783641
777,0.000000000000000,,,,,1647.126184051171094,13956.917905216623694
778,18.000000000000000,,,,,1409.710459007666486,12520.097850369238586
779,10.000000000000000,,,,,270.335282626003902,1139.459723607389833
780,5.000000000000000,,,5/18/2006 0:00:00.000,,231.512294574367985,572.148475568985305
781,30.000000000000000,,,,,346.587441180037445,4164.580740745092044
782,0.000000000000000,,,,,2465.771232252461232,31304.789552239952172
783,15.000000000000000,,,,,283.072303692967466,2126.562592017668067
784,0.000000000000000,,,,,5769.378986547726527,33943.697142981545767
785,10.000000000000000,,,,,421.570801030390442,2282.737817525174250
786,0.000000000000000,,,,,1931.099198297848716,13212.772408502518374
787,200.000000000000000,,,,,4881.115152376452897,450136.462423925986513
788,20.000000000000000,,,,,535.256121444162432,3950.847268671202073
789,15.000000000000000,,,,,489.175930632479037,4981.169529012502608
790,50.000000000000000,,,,,580.305619911297185,12070.733839524413270
791,15.000000000000000,,,,,710.612353602207691,3730.160008032318729
792,109.000000000000000,,,,,1572.053345789285686,76611.615901261073304
793,30.000000000000000,,,,,1130.652854001856213,16977.666457838935457
794,9.000000000000000,,,8/17/2015 0:00:00.000,,60.981187865834684,188.464886621213395
795,0.000000000000000,,,,,1264.153855650025889,25585.055861216391349
796,0.000000000000000,,,,,287.582973274266919,1868.663720302688944
797,,,,,,294.040356054264237,3224.783428761575124
798,,,,,,139.589757953737177,995.505572893918497
799,60.000000000000000,,,,,622.995478489148809,14595.547387532307766
800,20.000000000000000,,,,,159.998593695360285,1199.966369405897467
801,,,,,,412.393565898006273,4069.313380740100456
802,0.000000000000000,,,,,641.312745907930321,9433.072133969470087
803,0.000000000000000,,,,,1174.404156714982037,8425.146476765952684
804,15.000000000000000,,,9/29/2005 0:00:00.000,,376.464010765379498,2599.859689067839554
805,15.000000000000000,,,9/29/2005 0:00:00.000,,922.185044810138834,6652.037274169585544
806,0.000000000000000,,,,,3357.856416021485529,21387.011588339573791
807,0.000000000000000,,,11/30/2004 0:00:00.000,,97.342835199808931,293.446192723770139
808,15.000000000000000,,,,,858.285918951945177,7118.158829190953838
809,20.000000000000000,,,,,413.115640676148075,3690.072323668252920
810,0.000000000000000,,,,,2028.794748855712442,16015.063529537221257
811,0.000000000000000,,,,,1092.359791083164509,7408.169307601080618
812,0.000000000000000,,,,,601.289438512227434,8593.768100631818015
813,10.000000000000000,,,3/12/2007 0:00:00.000,,531.108690398444196,2568.293452165093640
814,15.000000000000000,,,,,567.956873855410890,4034.673013740243732
815,30.000000000000000,,,,,1322.371643541218418,18920.882867173317209
816,15.000000000000000,,,1/31/2008 0:00:00.000,,441.200575422154316,3081.650538999008859
817,30.000000000000000,,,,,1064.000491576968670,15427.546310193620229
818,10.000000000000000,,,,,120.549261592403496,505.665756090447246
819,22.000000000000000,,,,,878.725155563227418,8604.082072314562538
820,15.000000000000000,,,,,2636.606189718439509,16800.648566842963191
821,0.000000000000000,,,,,1801.699589455435671,33973.910226668638643
822,0.000000000000000,,,,,692.571202851001999,12936.878515186444929
823,10.000000000000000,,,2/28/2007 0:00:00.000,,445.069785786190209,2036.587770608816072
824,60.000000000000000,,,,,1621.158592433609101,43743.696604752789426
825,0.000000000000000,,,,,1374.708884088636978,5559.069058754475009
826,0.000000000000000,,,,,1400.751903906469124,8928.297555961735270
827,15.000000000000000,,,4/17/2002 0:00:00.000,,2241.126394443135268,17195.737021665445354
828,60.000000000000000,,,,,1911.386473738670247,57864.565807655839308
829,0.000000000000000,,,12/30/1899 0:00:00.000,12/30/1899 0:00:00.000,72.339206456761787,1.796559579813120
830,0.000000000000000,,,12/30/1899 0:00:00.000,12/30/1899 0:00:00.000,152.487704978411870,61.596396463469944
831,0.000000000000000,,,12/30/1899 0:00:00.000,12/30/1899 0:00:00.000,131.912095033308105,36.235804499924825
832,0.000000000000000,,,12/30/1899 0:00:00.000,12/30/1899 0:00:00.000,240.065232128154435,10.356382251393597
833,0.000000000000000,,,,,736.509795597868901,5787.702438579625777
834,20.000000000000000,,,,,343.489909538132281,3111.287748098430711
835,22.000000000000000,,,3/13/2007 0:00:00.000,,387.289969465338970,3777.541996180468686
836,30.000000000000000,,,,,305.548934163825663,3611.798946534661354
837,0.000000000000000,,,12/30/1899 0:00:00.000,12/30/1899 0:00:00.000,883.860451962529623,56.592323734356569
838,50.000000000000000,,,,,1866.343518183644846,42139.409538729189080
839,20.000000000000000,,,,,337.490349275440792,2656.187467120570545
840,15.000000000000000,,,2/2/2007 0:00:00.000,,1414.316274333574484,10350.139733315205376
841,,,,,,1905.138991670305586,14042.114704089712177
842,0.000000000000000,,,8/15/2006 0:00:00.000,,396.598706843757611,3034.700369807246261
843,15.000000000000000,,,,,443.288291074020890,3730.847455154591444
844,60.000000000000000,,,,,1100.102217425129311,30222.313854457097477
845,24.000000000000000,,,,,447.701627904495297,4734.636198995929590
846,8.000000000000000,,,,,348.402747032743491,1466.918830862601681
847,0.000000000000000,,,,,312.612120966770135,4827.285768584629295
848,0.000000000000000,,,,,950.982569246687831,7078.789680951736045
849,15.000000000000000,,,,,2177.767060651259271,14814.595543099405404
850,0.000000000000000,,,,,567.256847303554082,3062.376629902636978
851,0.000000000000000,,,,,731.661301526499301,15991.401353044286225
852,60.000000000000000,,,,,312.361579231378812,5699.569115378111746
853,0.000000000000000,,,,,152.763275075144776,1253.600895877997573
854,20.000000000000000,,,,,2023.647392383564693,20086.288665340009175
855,15.000000000000000,,,,,1343.304144671809581,8231.463596879419129
856,15.000000000000000,,,,,520.614511130682331,3708.059710231379540
857,30.000000000000000,,,,,589.383171395863428,7135.899412848729298
858,0.000000000000000,,,,,4052.259338339721580,30161.421033507805987
859,15.000000000000000,,,,,8736.880030656389863,65896.659812746118405
860,15.000000000000000,,,,,2334.590285438843239,17099.188831428637059
861,0.000000000000000,,,,,2393.716738181019082,51993.875148453378642
862,15.000000000000000,,,,,315.553121331060083,2123.235378979034977
863,10.000000000000000,,,,,387.137048393876967,1834.059285885450436
864,0.000000000000000,,,,,191.496114992632016,949.881575807786817
865,0.000000000000000,,,,,142.299956390781347,464.660875545256715
866,15.000000000000000,,,,,1769.245162066063585,11250.366845815886336
867,0.000000000000000,,,2/6/2004 0:00:00.000,,470.364550781969342,4988.074258316055420
868,0.000000000000000,,,,,1278.457298970327884,26552.839360143399972
869,34.000000000000000,,,5/26/2006 0:00:00.000,,351.757061741748146,4819.676853381006367
870,15.000000000000000,,,,,1539.095408402828980,12560.969452639368683
871,0.000000000000000,,,,,139.269761702683127,522.943312255679302
872,,,,2/16/2011 0:00:00.000,,417.334440266433205,2522.475129971156548
873,0.000000000000000,,,,,1909.392987186803339,17595.484648834768450
874,0.000000000000000,,,6/1/2004 0:00:00.000,,1031.863017929936404,22071.230141337633540
875,0.000000000000000,,,12/30/1899 0:00:00.000,12/30/1899 0:00:00.000,1212.200070150226566,5382.306043014424176
876,60.000000000000000,,,5/31/2012 0:00:00.000,,945.313290449583064,23231.504568128206301
877,0.000000000000000,,,,,460.330221618678479,8494.296558119975089
878,0.000000000000000,,,12/30/1899 0:00:00.000,12/30/1899 0:00:00.000,215.136581978686564,913.974244206366052
879,0.000000000000000,,,12/30/1899 0:00:00.000,12/30/1899 0:00:00.000,444.030085720421198,8154.008735111633541
880,15.000000000000000,,,,,1446.523388609327185,20730.447055863693095
881,15.000000000000000,,,,,521.141142163630320,3683.411325421785023
882,15.000000000000000,,,2/26/2002 0:00:00.000,,425.061358869198102,2913.699795279055252
883,2.000000000000000,,,,,340.397629771977108,1885.242961680755798
884,0.000000000000000,,,,,459.938969548731677,5994.410709467274501
885,0.000000000000000,,,,,1165.584850749550924,7291.701396096457756
886,13.000000000000000,,,10/14/2002 0:00:00.000,,85.521986527145998,95.978270129589220
887,0.000000000000000,,,,,182.666626536175102,1076.113865937013315
888,20.000000000000000,,,,,104.557378016433148,616.642151832961304
889,15.000000000000000,,,,,629.411339320869047,3721.437744096073402
890,40.000000000000000,,,11/9/2005 0:00:00.000,,216.866958352735878,2033.053914983161121
891,0.000000000000000,,,,,497.648154719173363,10824.594752588798656
892,15.000000000000000,,,10/10/1997 0:00:00.000,,2205.497040303883296,45752.901515946861764
893,10.000000000000000,,,5/12/2006 0:00:00.000,,377.770152180884736,1788.366339794765281
894,0.000000000000000,,,,,457.038911648452256,3022.058605039526356
895,20.000000000000000,,,,,297.316230362885449,3158.313854011612420
896,0.000000000000000,,,,,30.772200493464631,14.227103777702299
897,0.000000000000000,,,,,73.264658702421357,36.570297193579712
898,10.000000000000000,,,,,597.450762988015981,2448.307002390098660
899,30.000000000000000,,,8/9/1999 0:00:00.000,,2309.021599238413728,33236.411639996491431
900,0.000000000000000,,,,,626.880898094225245,31208.770829640365264
901,0.000000000000000,,,,,623.480377099032580,3564.360104228812816
902,0.000000000000000,,,,,444.130273481529969,683.670164913621534
903,15.000000000000000,,,,,509.483610132842614,3586.229458717268699
904,15.000000000000000,,,,,70.140780714876257,309.403080383327335
905,0.000000000000000,,,,,639.856151440621147,11628.778643090307014
906,0.000000000000000,,,,,392.768390906522313,1058.771670891924032
907,20.000000000000000,,,,,580.412044189931066,5489.714399533355390
908,,,,9/26/2012 0:00:00.000,,379.047264193568253,1699.884905014768719
909,0.000000000000000,,,,,921.776339288683630,10390.712398955378376
910,11.000000000000000,,,,,717.417498969784447,3931.855054886207654
911,20.000000000000000,,,,,368.123693277046812,3279.713867582869625
912,0.000000000000000,,,,,622.646785693920606,8439.118919354534228
913,30.000000000000000,,,,,401.274718420442014,4716.618287082397728
914,20.000000000000000,,,11/30/2005 0:00:00.000,,483.233233203108227,4044.606187199471606
915,24.000000000000000,,,5/26/2006 0:00:00.000,,632.932549496084562,7296.398236395962158
916,0.000000000000000,,,,,658.182885829180918,3190.695949624956938
917,35.000000000000000,,,,,522.407465186640366,6651.224826603344809
918,0.000000000000000,,,,,1072.954846227163443,6994.180052684311704
919,9.000000000000000,,,6/18/2013 0:00:00.000,,275.136870012347231,1156.579994653676295
920,5.000000000000000,,,,,520.305589819108377,1768.435363501327629
921,0.000000000000000,,,,,461.839742573960280,9625.493096551899725
922,24.000000000000000,,,10/25/2013 0:00:00.000,,909.456095306357838,10584.461840169524294
923,24.000000000000000,,,10/25/2013 0:00:00.000,,825.923142468322567,9982.572136037320888
924,,,,,,588.141413137312156,10222.157135490904693
925,0.000000000000000,,,,,739.724115969632521,2536.612471649181771
926,30.000000000000000,,,,,336.805068846682389,3917.358136347055733
927,0.000000000000000,,,,,324.377191051768307,4415.332008261138981
928,0.000000000000000,,,8/17/2007 0:00:00.000,,426.720854172085581,3368.766111711137910
929,20.000000000000000,,,,,999.930760163555192,8220.303194510364847
930,0.000000000000000,,,,,499.423528437188338,294.283141966501717
931,0.000000000000000,,,,,2969.886378201051684,19273.263777875887172
932,30.000000000000000,,,,,436.343615030783667,5644.599812709012440
933,15.000000000000000,,,,,363.843070430792068,2467.962232817123549
934,0.000000000000000,,,,,7680.002922589409536,68885.020191606803564
935,20.000000000000000,,,,,632.850755333265624,6037.104898555072396
936,0.000000000000000,,,,,160.175446741237238,53.522452844970623
937,10.000000000000000,,,,,625.114157154654208,3035.770666358245307
938,0.000000000000000,,,,,256.563723062444637,418.752422385443310
939,0.000000000000000,,,,,488.139167918699627,2495.424415435074934
940,15.000000000000000,,,,,1906.642494534755542,27632.867372051619896
941,0.000000000000000,,,,,23.121748804179493,25.369545898755486
942,0.000000000000000,,,,,314.464918852742073,613.812930107349644
943,0.000000000000000,,,,,580.429141989190157,3923.031724101326290
944,60.000000000000000,,,,,911.378142480102269,23671.558942485629814
945,0.000000000000000,,,,,163.980612121229001,157.962849524110538
946,18.000000000000000,,,,,962.895180983917157,8309.056928730766231
947,0.000000000000000,,,,,430.364111271732554,2738.135089157786297
948,0.000000000000000,,,,,177.985350495402173,25.226497332499889
949,20.000000000000000,,,,,257.425461291828526,2174.194815568907416
950,50.000000000000000,,,,,1647.034107031220174,35971.263559466737206
951,0.000000000000000,,,,,696.674455737530707,3375.356410136590057
952,0.000000000000000,,,,,3578.046863006483818,103711.984866846265504
953,0.000000000000000,,,,,3929.908646737108938,25804.575255469229887
954,0.000000000000000,,,,,244.027149156529617,187.810352834588429
955,10.000000000000000,,,,,1876.434314635493138,9193.699230954840459
956,0.000000000000000,,,,,136.422824626264401,99.925603512571001
957,15.000000000000000,,,,,1465.825531583898055,10002.883310864186569
958,0.000000000000000,,,,,123.786769039891936,579.674589334259963
959,18.000000000000000,,,,,757.541459820475438,2965.644221809199735
960,20.000000000000000,,,,,395.882326390033825,5466.957759238092876
961,0.000000000000000,,,,,1163.941123442217304,7494.280699879603162
962,0.000000000000000,,,,,874.332013124564355,6402.938632232783675
963,0.000000000000000,,,4/19/2006 0:00:00.000,,1708.643049456632980,24922.113322736797272
964,30.000000000000000,,,3/22/2005 0:00:00.000,,2315.462633079374882,34265.833630937624548
965,0.000000000000000,,,,,30.408676859422535,34.252786743462138
966,0.000000000000000,,,,,42.907735773463941,59.777798182142632
967,0.000000000000000,,,,,617.708658786970545,3277.768709675978243
968,15.000000000000000,,,9/9/2002 0:00:00.000,,838.782403111905410,6728.944011834568300
969,15.000000000000000,,,9/9/2002 0:00:00.000,,830.771234524136389,5997.161940509575288
970,0.000000000000000,,,,,1093.138353309486320,8950.955279643356334
971,0.000000000000000,,,,,7499.291870177798955,45859.549969439918641
972,10.000000000000000,,,,,555.585056334972933,2399.108482009165527
973,0.000000000000000,,,,,2310.227832485694307,23369.260846185072296
974,40.000000000000000,,,5/23/1977 0:00:00.000,,630.708781974486556,10972.403361380320348
975,0.000000000000000,,,,,1301.476455734898309,7621.584121911961120
976,0.000000000000000,,,,,1060.448437463975779,8868.446796436655859
977,15.000000000000000,,,5/28/2015 0:00:00.000,,641.503467391980507,4580.876314894449933
978,15.000000000000000,,,,,1221.913225127838132,12648.633640064550491
979,0.000000000000000,,,,,556.450083535874910,6324.383910505018321
980,0.000000000000000,,,,,373.422595671339820,2194.411385789646374
981,15.000000000000000,,,9/18/2001 0:00:00.000,,151.595219812950802,912.615659680199087
982,15.000000000000000,,,,,1777.296478697486236,10313.865215873362104
983,20.000000000000000,,,10/4/2001 0:00:00.000,,65.332320432520660,240.087889017798233
984,0.000000000000000,,,,,571.841020001020638,2851.496398385620068
985,0.000000000000000,,,,,446.134969823608685,3172.802972084553403
986,0.000000000000000,,,,,1307.021026897520642,8558.879293976169720
987,0.000000000000000,,,,,856.578570515201136,5773.879352041627499
988,,,,8/11/2014 0:00:00.000,,893.179605033484563,17776.024209460552811
989,0.000000000000000,,,,,411.976727850272084,3028.805290151605732
990,0.000000000000000,,,,,307.471545703066681,5313.116294672156982
991,0.000000000000000,,,,,1374.179110247402832,7746.223841238727800
992,0.000000000000000,,,,,1124.465455640165601,8421.259181948362311
993,0.000000000000000,,,,,777.437850804082927,4874.570788037224702
994,0.000000000000000,,,,,149.211044203291976,1041.181061671763018
995,0.000000000000000,,,,,64.320802897112102,159.453704623575902
996,0.000000000000000,,,,,556.926926070529134,2523.315311671844483
997,0.000000000000000,,,,,1796.426219474917389,8545.713143450651842
998,8.000000000000000,,,,,295.633895123386367,1112.530094733654551
999,21.000000000000000,,,5/14/2013 0:00:00.000,,286.025762116450949,2563.011653410507279
1000,20.000000000000000,,,5/30/2002 0:00:00.000,,654.835788017502182,6141.834305921730447
1001,10.000000000000000,,,6/19/1912 0:00:00.000,,820.096056093121433,4251.487128967894023
1002,0.000000000000000,,,,,341.403810930988925,1483.924405973633156
1003,35.000000000000000,,,1/31/2003 0:00:00.000,,169.942513219276208,1748.846463696833098
1004,0.000000000000000,,,,,871.023490082927879,4352.060715959735717
1005,0.000000000000000,,,,,3768.772607878272083,39157.114387048335630
1006,12.000000000000000,,,,,380.715296986662509,2140.606083847280388
1007,0.000000000000000,,,,,1776.602380037505100,15720.093627336158534
1008,0.000000000000000,,,,,285.214968318766807,710.581589881844934
1009,38.000000000000000,,,,,1164.824921015480186,39995.354690488042252
1010,0.000000000000000,,,,,2254.143824046009286,17201.056328366390517
1011,25.000000000000000,,,,,1367.711346806054735,13668.427606493678468
1012,,,,1/29/2015 0:00:00.000,,399.154830307166321,1023.079892132371697
1013,26.000000000000000,,,3/9/2005 0:00:00.000,,412.857655734658522,4679.392653824659646
1014,0.000000000000000,,,,,2380.967511564795586,45747.380885762438993
1015,30.000000000000000,,,,,950.883425029888940,13359.821467807129011
1016,0.000000000000000,,,,,913.021198421218060,5423.720518002215613
1017,30.000000000000000,,,12/11/2007 0:00:00.000,,826.984338314031220,11531.858120772671100
1018,0.000000000000000,,,,,174.809808943738972,1756.177042559568690
1019,0.000000000000000,,,,,3308.735111926792797,185962.485110212088330
1020,41.000000000000000,,,12/19/2001 0:00:00.000,,919.631293073992651,17320.193028929268621
1021,,,,10/23/2015 0:00:00.000,,359.481607457138580,2575.447943082718211
1022,0.000000000000000,,,,,2487.602227623377075,13923.835991931697208
1023,10.000000000000000,,,5/12/2005 0:00:00.000,,145.673721350622941,631.417904045372552
1024,0.000000000000000,,,8/29/2003 0:00:00.000,,223.936101361345379,2005.417481921445415
1025,0.000000000000000,,,,,185.887709880373990,984.229782651440246
1026,10.000000000000000,,,5/12/2005 0:00:00.000,,358.560652978007852,1664.830928441800097
1027,13.000000000000000,,,,,940.351401096470113,6041.584443678829302
1028,15.000000000000000,,,,,2978.455585088383486,22092.521718792686443
1029,0.000000000000000,,,,,1521.845754759622650,26314.512828756396630
1030,30.000000000000000,,,5/26/2000 0:00:00.000,,529.859114641859833,3612.713690106006652
1031,38.000000000000000,,,11/22/2002 0:00:00.000,,119.350690607458574,816.528434859364552
1032,10.000000000000000,,,,,414.878380929187927,2480.773413740344040
1033,0.000000000000000,,,,,2694.809296595478372,15812.488656644700313
1034,60.000000000000000,,,,,849.459164537377660,21079.508758885658608
1035,15.000000000000000,,,4/22/2005 0:00:00.000,,1318.697498977399391,9661.810523018912136
1036,15.000000000000000,,,4/22/2005 0:00:00.000,,1354.742485400988926,9932.452877957068267
1037,15.000000000000000,,,4/22/2005 0:00:00.000,,1390.929497211365970,10205.843753899496733
1038,20.000000000000000,,,,,1529.304677013323044,14374.668978679332213
1039,0.000000000000000,,,,,675.154251372969725,4950.709700804676686
1040,0.000000000000000,,,,,627.486405950223116,4346.426360284716793
1041,0.000000000000000,,,,,964.469484964692128,16931.747257387723948
1042,0.000000000000000,,,,,916.619807629406864,6075.349692003464952
1043,14.000000000000000,,,9/8/2003 0:00:00.000,,178.637707254522212,763.661950489484411
1044,20.000000000000000,,,11/12/2015 0:00:00.000,,468.023774157096113,5015.256599149190151
1045,15.000000000000000,,,,,1359.459685861173966,21659.186126151573262
1046,9.000000000000000,,,,,316.983253820239611,1247.544611979324600
1047,20.000000000000000,,,6/12/2015 0:00:00.000,,462.682062947210284,4217.936370374468424
1048,20.000000000000000,,,6/12/2015 0:00:00.000,,164.238598265115741,1233.370162062536792
1049,30.000000000000000,,,,,484.285291503159897,6364.812235152117864
1050,15.000000000000000,,,2/16/2015 0:00:00.000,,4571.115383212627421,34143.489969021480647
1051,0.000000000000000,,,,,915.717304439884515,4518.333753038194118
1052,60.000000000000000,,,11/8/2004 0:00:00.000,,303.679007022557528,5196.136080951565418
1053,24.000000000000000,,,,,381.234006326006920,3821.040918426471762
1054,18.000000000000000,,,,,542.890853378631732,4773.245090724585680
1055,0.000000000000000,,,,,5227.994842999273715,138675.086977882398060
1056,,,,3/31/2016 0:00:00.000,,572.640896801441272,7590.459697134204362
1057,0.000000000000000,,,,,11626.683327110697064,156164.261347214458510
1058,10.000000000000000,,,,,106.596668284604533,427.578767952366491
1059,0.000000000000000,,,,,1110.946388538612382,19229.298670136089640
1060,0.000000000000000,,,,,596.906320351936415,3193.646230529058812
1061,0.000000000000000,,,,,790.788110068431024,4204.289320403428064
1062,15.000000000000000,,,,,328.869720783169100,2221.130942901908384
1063,20.000000000000000,,,3/4/2016 0:00:00.000,,1126.246329773792240,10855.730743241063465
1064,0.000000000000000,,,,,1375.721735156417708,12392.527955329062024
1065,30.000000000000000,,,,,1032.478378616599912,14627.368229708870786
1066,0.000000000000000,,,,,1854.377324863210106,8779.054844726302690
1067,0.000000000000000,,,,,685.987352194053301,16772.993126264758757
1068,10.000000000000000,,,4/29/2003 0:00:00.000,,471.228814229308000,2254.799359469450792
1069,0.000000000000000,,,,,640.481568946979678,4427.886109071980172
1070,45.000000000000000,,,,,368.790005699362951,6398.176951783810182
1071,15.000000000000000,,,,,387.389129170712067,2983.314705862981555
1072,25.000000000000000,,,10/4/2005 0:00:00.000,,424.292396874186636,4803.413179768753253
